우편번호|시도|시도영문|시군구|시군구영문|읍면|읍면영문|도로명코드|도로명|도로명영문|지하여부|건물번호본번|건물번호부번|건물관리번호|다량배달처명|시군구용건물명|법정동코드|법정동명|리명|행정동명|산여부|지번본번|읍면동일련번호|지번부번|구우편번호|우편번호일련번호
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|85|0|4473034023101770000031107|||3611034023||감성리||0|177|01|0||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|79|0|4473034023101750000030723|||3611034023||감성리||0|175|01|0||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|45|13|4473034023100050000030719|||3611034023||감성리||0|5|01|0||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|13|1|3611034023100470003000001|||3611034023||감성리|금남면|0|47|01|3||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|69|0|4473034023101710000030775|||3611034023||감성리||0|171|01|0||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|67|0|4473034023101710000030780|||3611034023||감성리||0|171|01|0||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|65|0|4473034023101690001030771|||3611034023||감성리||0|169|01|1||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361103258010|바람재로|Baramjae-ro|0|1|15|3611034023101160000000001|||3611034023||감성리||0|116|01|0||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361103258010|바람재로|Baramjae-ro|0|14|0|3611034023101400002000001|||3611034023||감성리|금남면|0|140|01|2||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361103000100|안금로|Angeum-ro|0|518|1|3611034023102680008000001||남부지구복지회관|3611034023||감성리|금남면|0|268|01|8||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|45|0|4473034023100110000031028||감성리마을회관|3611034023||감성리||0|11|01|0||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|6|0|4473034023100450000030914||감성초등학교|3611034023||감성리||0|45|01|0||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|76|13|3611034023101940002000001|||3611034023||감성리|금남면|0|194|01|2||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|51|0|4473034023100080017030692|||3611034023||감성리||0|8|01|17||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|47|2|4473034023100080012031060|||3611034023||감성리|금남면|0|8|01|12||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|47|7|4473034023100080001030684|||3611034023||감성리|금남면|0|8|01|1||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|33|0|4473034023100160002031006|||3611034023||감성리||0|16|01|2||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|45|7|4473034023100140000011340|||3611034023||감성리||0|14|01|0||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361103000100|안금로|Angeum-ro|0|511|0|3611034023101300007000001|||3611034023||감성리||0|130|01|7||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361103000100|안금로|Angeum-ro|0|513|1|3611034023101300003000001|||3611034023||감성리||0|130|01|3||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361103258010|바람재로|Baramjae-ro|0|13|0|3611034023101430000000001|||3611034023||감성리||0|143|01|0||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361103258010|바람재로|Baramjae-ro|0|15|0|3611034023101420000000001|||3611034023||감성리||0|142|01|0||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|19|6|4473034023100420000030962|||3611034023||감성리||0|42|01|0||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|13|9|4473034023100380001030921|||3611034023||감성리|금남면|0|38|01|1||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|45|8|4473034023100060003030694|||3611034023||감성리||0|6|01|3||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|45|10|4473034023100060001030706|||3611034023||감성리|금남면|0|6|01|1||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|45|6|4473034023100060000030690|||3611034023||감성리||0|6|01|0||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|2|0|4473034023100580003030665|||3611034023||감성리||0|58|01|3||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|41|0|4473034023100100001031019|||3611034023||감성리||0|10|01|1||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|45|9|4473034023100090001031050|||3611034023||감성리||0|9|01|1||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|45|5|4473034023100090000031026|||3611034023||감성리|금남면|0|9|01|0||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|47|1|4473034023100080019031035|||3611034023||감성리|금남면|0|8|01|19||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|47|3|4473034023100080018031049|||3611034023||감성리|금남면|0|8|01|18||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|51|3|4473034023100080016030685|||3611034023||감성리||0|8|01|16||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|51|1|4473034023100080015030689|||3611034023||감성리||0|8|01|15||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|49|1|4473034023100080014031057|||3611034023||감성리|금남면|0|8|01|14||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|49|0|4473034023100080013031051|||3611034023||감성리|금남면|0|8|01|13||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|51|2|4473034023100080011030698|||3611034023||감성리||0|8|01|11||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|47|4|4473034023100080007031062|||3611034023||감성리|금남면|0|8|01|7||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|47|5|4473034023100080002031045|||3611034023||감성리|금남면|0|8|01|2||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|51|5|4473034023100080001030627|||3611034023||감성리|금남면|0|8|01|1||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|13|13|4473034023100250001030958|||3611034023||감성리||0|25|01|1||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361103000100|안금로|Angeum-ro|0|533|19|4473034023100990001029402|||3611034023||감성리||0|99|01|1||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361103000100|안금로|Angeum-ro|0|535|0|4473034023101070003030664|||3611034023||감성리||0|107|01|3||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361103000100|안금로|Angeum-ro|0|533|13|4473034023100990005030486|||3611034023||감성리||0|99|01|5||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361103000100|안금로|Angeum-ro|0|533|4|4473034023101260007030648|||3611034023||감성리||0|126|01|7||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574128|두만산동길|Dumansandong-gil|0|19|7|4473034023102580001030793|||3611034023||감성리|금남면|0|258|01|1||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574128|두만산동길|Dumansandong-gil|0|51|0|4473034023102650000033392|||3611034023||감성리||0|265|01|0||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361103000189|세종로|Sejong-ro|0|255|0|4473034023100840000030307|||3611034023||감성리||0|89|03|0||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361103000100|안금로|Angeum-ro|0|513|3|3611034023101290013000002|||3611034023||감성리|금남면|0|129|01|16||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|13|11|4473034023100380000030919|||3611034023||감성리|금남면|0|38|01|0||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|13|17|4473034023100260000030975|||3611034023||감성리||0|26|01|0||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|76|9|4473034023101960004030767|||3611034023||감성리||0|196|01|4||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|76|16|4473034023101930000030542|||3611034023||감성리||0|193|01|0||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361103258010|바람재로|Baramjae-ro|0|2|0|4473034023101240001030672|||3611034023||감성리||0|124|01|1||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361103258010|바람재로|Baramjae-ro|0|2|1|4473034023101240001029153|||3611034023||감성리|금남면|0|124|01|1||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361103000100|안금로|Angeum-ro|0|533|5|4473034023102680004030642|||3611034023||감성리||0|268|01|6||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361103000100|안금로|Angeum-ro|0|570|0|4473034023100580002030647|||3611034023||감성리||0|58|01|2||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|45|3|4473034023100100001031041|||3611034023||감성리||0|10|01|2||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|34|0|4473034023100510006000001|||3611034023||감성리||0|51|01|6||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|5|0|4473034023100500000030663|||3611034023||감성리||0|50|01|0||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|13|0|4473034023100480001030791|||3611034023||감성리||0|48|01|1||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|11|0|4473034023100480000030675|||3611034023||감성리||0|48|01|0||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361103000100|안금로|Angeum-ro|0|545|0|3611034023101050011000001|||3611034023||감성리|금남면|0|105|01|11||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574128|두만산동길|Dumansandong-gil|0|11|0|3611034023102540003000001|||3611034023||감성리|금남면|0|254|01|3||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|13|20|3611034023100250002000001|||3611034023||감성리|금남면|0|25|01|2||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|45|11|3611034023100050002000001|||3611034023||감성리|금남면|0|5|01|2||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574128|두만산동길|Dumansandong-gil|0|35|0|3611034023102610000000001|||3611034023||감성리|금남면|0|261|01|0||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361103000100|안금로|Angeum-ro|0|571|0|3611034023100660004000001|||3611034023||감성리|금남면|0|66|01|4||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|21|0|3611034023100410000000001|||3611034023||감성리|금남면|0|41|01|0||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361103000100|안금로|Angeum-ro|0|581|0|3611034023100680005000001|||3611034023||감성리|금남면|0|68|01|5||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|84|0|3611034023101810000000001|||3611034023||감성리|금남면|0|181|01|0||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361103000100|안금로|Angeum-ro|0|513|5|3611034023101290013000001|||3611034023||감성리|금남면|0|129|01|13||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|46|5|4473034023101510000000001|||3611034023||감성리||0|151|01|0||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361103000100|안금로|Angeum-ro|0|533|8|4473034023101260003030521|||3611034023||감성리||0|126|01|4||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361103000100|안금로|Angeum-ro|0|533|16|4473034023101080007029382|||3611034023||감성리||0|108|01|7||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361103000100|안금로|Angeum-ro|0|533|12|4473034023101080004029410|||3611034023||감성리||0|108|01|4||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361103000100|안금로|Angeum-ro|0|533|10|4473034023101080004030522|||3611034023||감성리||0|108|01|4||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361103000100|안금로|Angeum-ro|0|518|0|4473034023101340003000001|||3611034023||감성리||0|134|01|3||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|46|0|4473034023101520001031024|||3611034023||감성리|금남면|0|152|01|1||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|13|18|4473034023100240000030937|||3611034023||감성리||0|24|01|0||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|19|7|4473034023100230000030965|||3611034023||감성리||0|23|01|0||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361103258010|바람재로|Baramjae-ro|0|41|1|3611034023101970002000001|||3611034023||감성리|금남면|0|197|01|2||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361103258010|바람재로|Baramjae-ro|0|41|0|3611034023102050000000001|||3611034023||감성리|금남면|0|205|01|0||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|19|5|4473034023100220000030934|||3611034023||감성리||0|22|01|0||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|83|0|4473034023101740001030735|||3611034023||감성리||0|174|01|1||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|75|0|4473034023101730000030720|||3611034023||감성리||0|173|01|0||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|73|0|4473034023101720000030782|||3611034023||감성리||0|172|01|0||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|37|1|4473034023100130002042077|||3611034023||감성리||0|13|01|2||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|37|0|4473034023100130001031009|||3611034023||감성리||0|13|01|1||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|13|3|4473034023100470000030833|||3611034023||감성리||0|47|01|0||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|32|0|4473034023100440000030957|||3611034023||감성리||0|44|01|0||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|27|0|4473034023100430002030960|||3611034023||감성리||0|43|01|2||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361103000100|안금로|Angeum-ro|0|514|0|4473034023101320001000001|||3611034023||감성리||0|132|01|1||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361103000100|안금로|Angeum-ro|0|531|0|4473034023101260011000001|||3611034023||감성리|금남면|0|126|01|11||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361103000100|안금로|Angeum-ro|0|533|6|4473034023101260008030659|||3611034023||감성리||0|126|01|8||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361103000100|안금로|Angeum-ro|0|533|15|4473034023100990004030480|||3611034023||감성리||0|99|01|4||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|77|0|4473034023101740002030722|||3611034023||감성리|금남면|0|174|01|2||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361103000100|안금로|Angeum-ro|0|513|17|3611034023101290006000001|||3611034023||감성리|금남면|0|129|01|6||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361103000100|안금로|Angeum-ro|0|533|17|4473034023100990002029396|||3611034023||감성리||0|99|01|2||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361103000100|안금로|Angeum-ro|0|533|2|4473034023101080003030507|||3611034023||감성리||0|108|01|3||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361103000100|안금로|Angeum-ro|0|533|14|4473034023101080006030503|||3611034023||감성리||0|108|01|6||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|71|0|4473034023101710000030779|||3611034023||감성리||0|171|01|0||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|61|0|4473034023101680000030551|||3611034023||감성리||0|169|01|0||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|59|0|4473034023101680000030547|||3611034023||감성리|금남면|0|168|01|0||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|57|3|4473034023101640000030543|||3611034023||감성리||0|163|01|0||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|53|1|4473034023101610001030637|||3611034023||감성리|금남면|0|162|01|0||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|53|0|4473034023101600000030634|||3611034023||감성리||0|160|01|0||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|55|0|4473034023101590002030635|||3611034023||감성리||0|159|01|2||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|57|1|4473034023101590001030541|||3611034023||감성리||0|159|01|1||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|52|3|4473034023101520024031058|||3611034023||감성리||0|152|01|24||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|52|4|4473034023101520023031047|||3611034023||감성리|금남면|0|152|01|23||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|52|2|4473034023101520022031048|||3611034023||감성리||0|152|01|22||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574595|국곡길|Gukgok-gil|0|9|10|3611034044101290000000002|||3611034044||국곡리|금남면|0|129|01|0||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574595|국곡길|Gukgok-gil|0|9|12|3611034044101290000000003|||3611034044||국곡리|금남면|0|129|01|0||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574595|국곡길|Gukgok-gil|0|19|0|3611034044101200003000001|||3611034044||국곡리|금남면|0|120|01|3||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574678|채나무길|Chaenamu-gil|0|61|5|4415034025101440001013421|||3611034044||국곡리||0|144|01|1||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574678|채나무길|Chaenamu-gil|0|39|0|4415034025101190006013448|||3611034044||국곡리||0|119|01|6||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574678|채나무길|Chaenamu-gil|0|36|0|4415034025101180002013453|||3611034044||국곡리||0|118|01|2||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574678|채나무길|Chaenamu-gil|0|52|0|4415034025101120005013440|||3611034044||국곡리||0|112|01|5||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574618|바탕길|Batang-gil|0|14|0|4415034025100740001013433|||3611034044||국곡리||0|74|01|1||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574620|방돌길|Bangdol-gil|0|37|0|4415034025100490001013426|||3611034044||국곡리||0|49|01|1||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574620|방돌길|Bangdol-gil|0|39|0|4415034025100490000013416|||3611034044||국곡리||0|49|01|0||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574678|채나무길|Chaenamu-gil|0|61|10|4415034025200150014013928|||3611034044||국곡리||1|15|01|14||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574618|바탕길|Batang-gil|0|11|0|4415034025100710001013439|||3611034044||국곡리||0|71|01|1||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574618|바탕길|Batang-gil|0|5|0|4415034025100710002013437|||3611034044||국곡리||0|71|01|2||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574618|바탕길|Batang-gil|0|20|0|4415034025100750004013425|||3611034044||국곡리||0|75|01|4||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574618|바탕길|Batang-gil|0|17|0|4415034025100790001013435|||3611034044||국곡리||0|79|01|1||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574618|바탕길|Batang-gil|0|102|0|4415034025100770007013364|||3611034044||국곡리||0|77|01|7||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574595|국곡길|Gukgok-gil|0|91|0|3611034044100690000000001|||3611034044||국곡리|금남면|0|69|01|0||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574595|국곡길|Gukgok-gil|0|17|0|3611034044101200006000001|||3611034044||국곡리|금남면|0|120|01|6||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574596|국실길|Guksil-gil|0|130|0|3611034044102470001000001|||3611034044||국곡리||0|247|01|1||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574596|국실길|Guksil-gil|0|45|2|3611034044102030001000001|||3611034044||국곡리||0|203|01|1||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574618|바탕길|Batang-gil|0|12|0|3611034044100730000000001|||3611034044||국곡리||0|73|01|0||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574595|국곡길|Gukgok-gil|0|9|32|3611034044101400000000001|||3611034044||국곡리|금남면|0|140|01|0||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574596|국실길|Guksil-gil|0|97|0|3611034044102390000000001|||3611034044||국곡리|금남면|0|239|01|0||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574678|채나무길|Chaenamu-gil|0|40|0|3611034044101180001000001|||3611034044||국곡리|금남면|0|118|01|1||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574618|바탕길|Batang-gil|0|15|0|3611034044100710004000001|||3611034044||국곡리|금남면|0|71|01|4||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574595|국곡길|Gukgok-gil|0|9|8|3611034044101290000000001|||3611034044||국곡리|금남면|0|129|01|0||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574595|국곡길|Gukgok-gil|0|23|0|4415034025101210001013467|||3611034044||국곡리||0|121|01|1||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574595|국곡길|Gukgok-gil|0|9|24|4415034025101380002000001|||3611034044||국곡리||0|138|01|2||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574595|국곡길|Gukgok-gil|0|9|42|4415034025101320000013966|||3611034044||국곡리||0|132|01|0||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574595|국곡길|Gukgok-gil|0|9|30|4415034025101300002013967|||3611034044||국곡리||0|130|01|2||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574595|국곡길|Gukgok-gil|0|11|0|4415034025101220002013490|||3611034044||국곡리||0|122|01|2||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574595|국곡길|Gukgok-gil|0|146|3|4415034025100190001013472|||3611034044||국곡리|금남면|0|19|01|0||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574596|국실길|Guksil-gil|0|29|10|4415034025101970003013343|||3611034044||국곡리||0|197|01|3||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574596|국실길|Guksil-gil|0|29|8|4415034025101040003013348|||3611034044||국곡리||0|104|01|3||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574596|국실길|Guksil-gil|0|17|0|4415034025101130002013933|||3611034044||국곡리||0|113|01|2||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574596|국실길|Guksil-gil|0|181|0|4415034025102510001013113|||3611034044||국곡리||0|251|01|1||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574596|국실길|Guksil-gil|0|67|0|4415034025102370000000001|||3611034044||국곡리||0|237|01|0||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574596|국실길|Guksil-gil|0|66|0|4415034025102350000013322|||3611034044||국곡리||0|235|01|0||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574596|국실길|Guksil-gil|0|52|7|4415034025102340000014287|||3611034044||국곡리||0|234|01|0||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574596|국실길|Guksil-gil|0|52|9|4415034025102330000013326|||3611034044||국곡리||0|233|01|0||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574596|국실길|Guksil-gil|0|26|0|4415034025101020001014008|||3611034044||국곡리||0|102|01|1||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574596|국실길|Guksil-gil|0|19|0|4415034025101010001013406|||3611034044||국곡리||0|101|01|1||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574596|국실길|Guksil-gil|0|23|0|4415034025101010000013389|||3611034044||국곡리||0|101|01|0||
30086|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574595|국곡길|Gukgok-gil|0|146|16|4415034025100210002013474|||3611034044||국곡리|금남면|0|21|01|5||
